[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsSendDemon             ; 13:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 13:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:05:02]Program End.
[FimsSendDemon             ; 13:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216130801.dat
[FimsSendDemon             ; 13:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:08:02]Program End.
[FimsReadDemon             ; 13:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:13:02]Program End.
[FimsSendDemon             ; 13:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:18:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216131801.dat
[FimsSendDemon             ; 13:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:18:02]Program End.
[FimsReadDemon             ; 13:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:23:02]Program End.
[FimsSendDemon             ; 13:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:28:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216132801.dat
[FimsSendDemon             ; 13:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:28:02]Program End.
[FimsReadDemon             ; 13:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:33:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:33:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:33:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:33:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:33:01]Program End.
[FimsSendDemon             ; 13:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 13:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 13:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:35:02]Program End.
[FimsSendDemon             ; 13:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:38:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216133802.dat
[FimsSendDemon             ; 13:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:38:02]Program End.
[FimsReadDemon             ; 13:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:43:02]Program End.
[FimsSendDemon             ; 13:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216134801.dat
[FimsSendDemon             ; 13:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:48:02]Program End.
[FimsReadDemon             ; 13:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:53:02]Program End.
[FimsSendDemon             ; 13:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:58:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216135802.dat
[FimsSendDemon             ; 13:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:58:02]Program End.
[FimsReadDemon             ; 14:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:03:01]Program End.
[FimsSendDemon             ; 14:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 14:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 14:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:05:02]Program End.
[FimsSendDemon             ; 14:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216140801.dat
[FimsSendDemon             ; 14:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:08:01]Program End.
[FimsReadDemon             ; 14:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:13:02]Program End.
[FimsSendDemon             ; 14:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:18:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216141802.dat
[FimsSendDemon             ; 14:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:18:02]Program End.
[FimsReadDemon             ; 14:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:23:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:23:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:23:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:23:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:23:01]Program End.
[FimsSendDemon             ; 14:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:28:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216142802.dat
[FimsSendDemon             ; 14:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:28:02]Program End.
[FimsReadDemon             ; 14:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:33:02]Program End.
[FimsSendDemon             ; 14:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 14:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 14:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:35:02]Program End.
[FimsSendDemon             ; 14:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:38:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216143802.dat
[FimsSendDemon             ; 14:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:38:02]Program End.
[FimsReadDemon             ; 14:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:43:02]Program End.
[FimsSendDemon             ; 14:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216144801.dat
[FimsSendDemon             ; 14:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:48:01]Program End.
[FimsReadDemon             ; 14:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:53:02]Program End.
[FimsSendDemon             ; 14:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:58:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216145802.dat
[FimsSendDemon             ; 14:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:58:02]Program End.
[FimsReadDemon             ; 15:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:03:01]Program End.
[FimsSendDemon             ; 15:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 15:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 15:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:05:02]Program End.
[FimsSendDemon             ; 15:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216150801.dat
[FimsSendDemon             ; 15:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:08:01]Program End.
[FimsReadDemon             ; 15:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:13:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:13:01]Program End.
[FimsSendDemon             ; 15:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:18:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216151802.dat
[FimsSendDemon             ; 15:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:18:02]Program End.
[FimsReadDemon             ; 15:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:23:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:23:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:23:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:23:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:23:01]Program End.
[FimsSendDemon             ; 15:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:28:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216152802.dat
[FimsSendDemon             ; 15:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:28:02]Program End.
[FimsReadDemon             ; 15:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:33:02]Program End.
[FimsSendDemon             ; 15:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 15:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 15:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:35:02]Program End.
[FimsSendDemon             ; 15:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:38:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:38:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216153801.dat
[FimsSendDemon             ; 15:38:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:38:01]Program End.
[FimsReadDemon             ; 15:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:43:02]Program End.
[FimsSendDemon             ; 15:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:48:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216154802.dat
[FimsSendDemon             ; 15:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:48:02]Program End.
[FimsReadDemon             ; 15:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:53:02]Program End.
[FimsSendDemon             ; 15:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:58:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216155801.dat
[FimsSendDemon             ; 15:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:58:01]Program End.
[FimsReadDemon             ; 16:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:03:02]Program End.
[FimsSendDemon             ; 16:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 16:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 16:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:05:01]Program End.
[FimsSendDemon             ; 16:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:08:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216160801.dat
[FimsSendDemon             ; 16:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:08:02]Program End.
[FimsReadDemon             ; 16:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:13:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:13:01]Program End.
[FimsSendDemon             ; 16:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:18:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:18:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216161801.dat
[FimsSendDemon             ; 16:18:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:18:01]Program End.
[FimsReadDemon             ; 16:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:23:02]Program End.
[FimsSendDemon             ; 16:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:28:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216162801.dat
[FimsSendDemon             ; 16:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:28:02]Program End.
[FimsReadDemon             ; 16:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:33:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:33:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:33:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:33:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:33:01]Program End.
[FimsSendDemon             ; 16:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 16:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 16:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:35:02]Program End.
[FimsSendDemon             ; 16:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:38:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216163802.dat
[FimsSendDemon             ; 16:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:38:02]Program End.
[FimsReadDemon             ; 16:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:43:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:43:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:43:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:43:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:43:01]Program End.
[FimsSendDemon             ; 16:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:48:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216164801.dat
[FimsSendDemon             ; 16:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:48:02]Program End.
[FimsReadDemon             ; 16:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:53:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:53:02]Program End.
[FimsSendDemon             ; 16:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:58:01]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216165801.dat
[FimsSendDemon             ; 16:58:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:58:01]Program End.
[FimsReadDemon             ; 17:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:03:02]Program End.
[FimsSendDemon             ; 17:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 17:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 17:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:05:02]Program End.
[FimsSendDemon             ; 17:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:08:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216170802.dat
[FimsSendDemon             ; 17:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:08:02]Program End.
[FimsReadDemon             ; 17:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:13:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:13:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:13:02]Program End.
[FimsSendDemon             ; 17:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:18:02]4번>>>> 제조사 배송 내역 연동 시작: FimsDeliDlvr_20200216171802.dat
[FimsSendDemon             ; 17:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:18:02]Program End.
[FimsReadDemon             ; 17:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:23:02]Program End.
[FimsSendDemon             ; 17:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
