[FimsReadDemon             ; 0:03:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsSendDemon             ; 13:28:15]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:28:15]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:28:15]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:28:15]Program End.
[FimsReadDemon             ; 19:12:37] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:12:38]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:12:38]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:12:39]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:12:39]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:12:39]Program End.
[FimsSendDemon             ; 19:12:49] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 19:12:50]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:12:50]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 19:12:50]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:12:50]Program End.
[FimsSendDemon             ; 19:13:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:13:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:13:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:13:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:13:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:13:03]Program End.
[FimsReadDemon             ; 19:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:43:02]Program End.
[FimsSendDemon             ; 19:48:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:48:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:48:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:48:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:48:05]Program End.
[FimsReadDemon             ; 19:53:03] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:53:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:53:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:53:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:53:04]Program End.
[FimsSendDemon             ; 19:58:04] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:58:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:58:06]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:58:06]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:58:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:58:06]Program End.
[FimsReadDemon             ; 20:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:03:02]Program End.
[FimsSendDemon             ; 20:05:04] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 20:05:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:05:05]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 20:05:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:05:05]Program End.
[FimsSendDemon             ; 20:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:08:02]Program End.
[FimsReadDemon             ; 20:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:13:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:13:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:13:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:13:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:13:04]Program End.
[FimsSendDemon             ; 20:18:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:18:02]Program End.
[FimsReadDemon             ; 20:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:23:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:23:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:23:02]Program End.
[FimsSendDemon             ; 20:28:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:28:02]Program End.
[FimsReadDemon             ; 20:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:33:03]Program End.
[FimsSendDemon             ; 20:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 20:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:35:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 20:35:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:35:04]Program End.
[FimsSendDemon             ; 20:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:38:02]Program End.
[FimsReadDemon             ; 20:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:43:03]Program End.
[FimsSendDemon             ; 20:48:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:48:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:48:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:48:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:48:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:48:01]Program End.
[FimsReadDemon             ; 20:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:53:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:53:04]Program End.
[FimsSendDemon             ; 20:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:58:02]Program End.
[FimsReadDemon             ; 21:03:00] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:03:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:03:01]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:03:01]Program End.
[FimsSendDemon             ; 21:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 21:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:05:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 21:05:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:05:04]Program End.
[FimsSendDemon             ; 21:08:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:08:02]Program End.
[FimsReadDemon             ; 21:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:13:03]Program End.
[FimsSendDemon             ; 21:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:18:02]Program End.
[FimsReadDemon             ; 21:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:23:03]Program End.
[FimsSendDemon             ; 21:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:28:02]Program End.
[FimsReadDemon             ; 21:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:33:02]Program End.
[FimsSendDemon             ; 21:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 21:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:35:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 21:35:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:35:04]Program End.
[FimsSendDemon             ; 21:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:38:02]Program End.
[FimsReadDemon             ; 21:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:43:03]Program End.
[FimsSendDemon             ; 21:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:48:02]Program End.
[FimsReadDemon             ; 21:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:53:03]Program End.
[FimsSendDemon             ; 21:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:58:02]Program End.
[FimsReadDemon             ; 22:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:03:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:03:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:03:02]Program End.
[FimsSendDemon             ; 22:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 22:05:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:05:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 22:05:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:05:04]Program End.
[FimsSendDemon             ; 22:08:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:08:02]Program End.
[FimsReadDemon             ; 22:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:13:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:13:03]Program End.
[FimsSendDemon             ; 22:18:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:18:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:18:02]Program End.
[FimsReadDemon             ; 22:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:23:03]Program End.
[FimsSendDemon             ; 22:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:28:02]Program End.
[FimsReadDemon             ; 22:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:33:03]Program End.
[FimsSendDemon             ; 22:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 22:35:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:35:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 22:35:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:35:04]Program End.
[FimsSendDemon             ; 22:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:38:02]Program End.
[FimsReadDemon             ; 22:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:43:03]Program End.
[FimsSendDemon             ; 22:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:48:02]Program End.
[FimsReadDemon             ; 22:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:53:03]Program End.
[FimsSendDemon             ; 22:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:58:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:58:02]Program End.
[FimsReadDemon             ; 23:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:03:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:03:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:03:02]Program End.
[FimsSendDemon             ; 23:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 23:05:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:05:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 23:05:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:05:04]Program End.
[FimsSendDemon             ; 23:08:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:08:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:08:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:08:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:08:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:08:01]Program End.
[FimsReadDemon             ; 23:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:13:03]Program End.
[FimsSendDemon             ; 23:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:18:02]Program End.
[FimsReadDemon             ; 23:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:23:03]Program End.
[FimsSendDemon             ; 23:28:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:28:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:28:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:28:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:28:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:28:01]Program End.
[FimsReadDemon             ; 23:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:33:03]Program End.
[FimsSendDemon             ; 23:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 23:35:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:35:04]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 23:35:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:35:04]Program End.
[FimsSendDemon             ; 23:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:38:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:38:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:38:02]Program End.
[FimsReadDemon             ; 23:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:43:03]Program End.
[FimsSendDemon             ; 23:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 23:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 23:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 23:48:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 23:48:02]Program End.
[FimsReadDemon             ; 23:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 23:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 23:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 23:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 23:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 23:53:03]Program End.
[FimsSendDemon             ; 23:58:00] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 23:58:01]METS Db CONNECTION !! 
