[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:23:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:23:06]Program End.
[FimsSendDemon             ; 13:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:28:03]Program End.
[FimsReadDemon             ; 13:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:33:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:33:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:33:06]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200117133004.dat
[FimsReadDemon             ; 13:33:06]5번>>>> 다운로드 완료 / 건수: 2
[FimsReadDemon             ; 13:33:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:33:07]Program End.
[FimsSendDemon             ; 13:35:04] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 13:35:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:35:06]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 13:35:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:35:06]Program End.
[FimsSendDemon             ; 13:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:38:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:38:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:38:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:38:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:38:07]Program End.
[FimsReadDemon             ; 13:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:43:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:43:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:43:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:43:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:43:09]Program End.
[FimsSendDemon             ; 13:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:48:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:48:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:48:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:48:03]Program End.
[FimsReadDemon             ; 13:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 13:53:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 13:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 13:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 13:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 13:53:03]Program End.
[FimsSendDemon             ; 13:58:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 13:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 13:58:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 13:58:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 13:58:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 13:58:06]Program End.
[FimsReadDemon             ; 14:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:03:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:03:05]Program End.
[FimsSendDemon             ; 14:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 14:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 14:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:05:01]Program End.
[FimsSendDemon             ; 14:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:08:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:13:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:13:05]Program End.
[FimsSendDemon             ; 14:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:18:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 14:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:18:04]Program End.
[FimsReadDemon             ; 14:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:23:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:23:02]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200117142003.dat
[FimsReadDemon             ; 14:23:05]5번>>>> 다운로드 완료 / 건수: 2
[FimsReadDemon             ; 14:23:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:23:05]Program End.
[FimsSendDemon             ; 14:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 14:28:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:28:05]Program End.
[FimsReadDemon             ; 14:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:33:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:33:03]Program End.
[FimsSendDemon             ; 14:35:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 14:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 14:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:35:03]Program End.
[FimsSendDemon             ; 14:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:38:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:38:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:38:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 14:38:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:38:05]Program End.
[FimsReadDemon             ; 14:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:43:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:43:04]Program End.
[FimsSendDemon             ; 14:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:48:12]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:48:12]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:48:13]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 14:48:16]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:48:16]Program End.
[FimsReadDemon             ; 14:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 14:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 14:53:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 14:53:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 14:53:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 14:53:04]Program End.
[FimsSendDemon             ; 14:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 14:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 14:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 14:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 14:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 14:58:03]Program End.
[FimsReadDemon             ; 15:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:03:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:03:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:03:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:03:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:03:07]Program End.
[FimsSendDemon             ; 15:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 15:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 15:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:05:02]Program End.
[FimsSendDemon             ; 15:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:08:08]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:08:08]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:08:08]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 15:08:08]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:08:08]Program End.
[FimsReadDemon             ; 15:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:13:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:13:04]Program End.
[FimsSendDemon             ; 15:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:18:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:18:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 15:18:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:18:03]Program End.
[FimsReadDemon             ; 15:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:23:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:23:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:23:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:23:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:23:06]Program End.
[FimsSendDemon             ; 15:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 15:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:28:03]Program End.
[FimsReadDemon             ; 15:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:33:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:33:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:33:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:33:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:33:02]Program End.
[FimsSendDemon             ; 15:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 15:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:35:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 15:35:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:35:01]Program End.
[FimsSendDemon             ; 15:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:38:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:38:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:38:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 15:38:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:38:07]Program End.
[FimsReadDemon             ; 15:43:04] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:43:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:43:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:43:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:43:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:43:06]Program End.
[FimsSendDemon             ; 15:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:48:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:48:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:48:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 15:48:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:48:03]Program End.
[FimsReadDemon             ; 15:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 15:53:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 15:53:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 15:53:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 15:53:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 15:53:07]Program End.
[FimsSendDemon             ; 15:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 15:58:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 15:58:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 15:58:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 15:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 15:58:03]Program End.
[FimsReadDemon             ; 16:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:03:10]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:03:10]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:03:10]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:03:12]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:03:12]Program End.
[FimsSendDemon             ; 16:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 16:05:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:05:05]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 16:05:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:05:05]Program End.
[FimsSendDemon             ; 16:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:08:07]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:08:07]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:08:07]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 16:08:10]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:08:10]Program End.
[FimsReadDemon             ; 16:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:13:08]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:13:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:13:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:13:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:13:09]Program End.
[FimsSendDemon             ; 16:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:18:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 16:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:18:04]Program End.
[FimsReadDemon             ; 16:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:23:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:23:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:23:05]Program End.
[FimsSendDemon             ; 16:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 16:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:28:02]Program End.
[FimsReadDemon             ; 16:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:33:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:33:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:33:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:33:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:33:07]Program End.
[FimsSendDemon             ; 16:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 16:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 16:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:35:03]Program End.
[FimsSendDemon             ; 16:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 16:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:38:03]Program End.
[FimsReadDemon             ; 16:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:43:20]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:43:20]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:43:20]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:43:22]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:43:22]Program End.
[FimsSendDemon             ; 16:48:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:48:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:48:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:48:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 16:48:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:48:05]Program End.
[FimsReadDemon             ; 16:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 16:53:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 16:53:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 16:53:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 16:53:08]METS Db Dis_Conn !! 
[FimsReadDemon             ; 16:53:08]Program End.
[FimsSendDemon             ; 16:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 16:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 16:58:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 16:58:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 16:58:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 16:58:04]Program End.
[FimsReadDemon             ; 17:03:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:03:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:03:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:03:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:03:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:03:06]Program End.
[FimsSendDemon             ; 17:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 17:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:05:01]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 17:05:01]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:05:01]Program End.
[FimsSendDemon             ; 17:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:08:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:08:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 17:08:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:08:02]Program End.
[FimsReadDemon             ; 17:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:13:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:13:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:13:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:13:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:13:09]Program End.
[FimsSendDemon             ; 17:18:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 17:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:18:02]Program End.
[FimsReadDemon             ; 17:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:23:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:23:03]5번>>>> 인수 승인 내역 다운로드 시작: HavisDlvrInsuData_20200117172003.dat
[FimsReadDemon             ; 17:23:03]5번>>>> 다운로드 완료 / 건수: 1
[FimsReadDemon             ; 17:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:23:03]Program End.
[FimsSendDemon             ; 17:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 17:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:28:03]Program End.
[FimsReadDemon             ; 17:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:33:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:33:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:33:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:33:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:33:09]Program End.
[FimsSendDemon             ; 17:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 17:35:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:35:06]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 17:35:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:35:06]Program End.
[FimsSendDemon             ; 17:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 17:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:38:03]Program End.
[FimsReadDemon             ; 17:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:43:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:43:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 17:43:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:43:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:43:07]Program End.
[FimsSendDemon             ; 17:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:48:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:48:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 17:48:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:48:04]Program End.
[FimsReadDemon             ; 17:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:53:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 17:53:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
